date_rev,Product ID,Product Name,Date,Customer Order Quantity,Dispatched Quantity,Year,Month ,Day,first_week_day
12/19/22,000196769,Material_41,19.12.2022,2,25,2022,12,19,12/19/22
12/19/23,000196769,Material_41,19.12.2023,60,0,2023,12,19,12/18/23
1/20/22,000196769,Material_41,20.01.2022,24,1,2022,1,20,1/17/22
1/20/23,000196769,Material_41,20.01.2023,10,0,2023,1,20,1/16/23
1/20/24,000196769,Material_41,20.01.2024,4,0,2024,1,20,1/15/24
3/20/24,000196769,Material_41,20.03.2024,34,0,2024,3,20,3/18/24
5/20/22,000196769,Material_41,20.05.2022,15,11,2022,5,20,5/16/22
5/20/23,000196769,Material_41,20.05.2023,2,7,2023,5,20,5/15/23
6/20/23,000196769,Material_41,20.06.2023,12,0,2023,6,20,6/19/23
6/20/24,000196769,Material_41,20.06.2024,71,0,2024,6,20,6/17/24
8/20/22,000196769,Material_41,20.08.2022,0,12,2022,8,20,8/15/22
8/20/24,000196769,Material_41,20.08.2024,225,0,2024,8,20,8/19/24
9/20/22,000196769,Material_41,20.09.2022,6,5,2022,9,20,9/19/22
9/20/23,000196769,Material_41,20.09.2023,27,2,2023,9,20,9/18/23
9/20/24,000196769,Material_41,20.09.2024,12,0,2024,9,20,9/16/24
10/20/22,000196769,Material_41,20.10.2022,34,0,2022,10,20,10/17/22
10/20/23,000196769,Material_41,20.10.2023,60,8,2023,10,20,10/16/23
11/20/23,000196769,Material_41,20.11.2023,1,0,2023,11,20,11/20/23
12/20/22,000196769,Material_41,20.12.2022,22,2,2022,12,20,12/19/22
12/20/23,000196769,Material_41,20.12.2023,0,7,2023,12,20,12/18/23
1/21/22,000196769,Material_41,21.01.2022,0,27,2022,1,21,1/17/22
1/21/23,000196769,Material_41,21.01.2023,12,1,2023,1,21,1/16/23
2/21/22,000196769,Material_41,21.02.2022,10,0,2022,2,21,2/21/22
2/21/24,000196769,Material_41,21.02.2024,21,0,2024,2,21,2/19/24
3/21/23,000196769,Material_41,21.03.2023,13,114,2023,3,21,3/20/23
4/21/22,000196769,Material_41,21.04.2022,127,3,2022,4,21,4/18/22
4/21/23,000196769,Material_41,21.04.2023,1,1,2023,4,21,4/17/23
5/21/22,000196769,Material_41,21.05.2022,49,35,2022,5,21,5/16/22
6/21/23,000196769,Material_41,21.06.2023,15,0,2023,6,21,6/19/23
7/21/22,000196769,Material_41,21.07.2022,12,0,2022,7,21,7/18/22
7/21/23,000196769,Material_41,21.07.2023,1,96,2023,7,21,7/17/23
7/21/24,000196769,Material_41,21.07.2024,0,12,2024,7,21,7/15/24
8/21/22,000196769,Material_41,21.08.2022,0,62,2022,8,21,8/15/22
8/21/24,000196769,Material_41,21.08.2024,6,1,2024,8,21,8/19/24
9/21/22,000196769,Material_41,21.09.2022,6,1,2022,9,21,9/19/22
10/21/22,000196769,Material_41,21.10.2022,0,2,2022,10,21,10/17/22
10/21/23,000196769,Material_41,21.10.2023,0,29,2023,10,21,10/16/23
11/21/22,000196769,Material_41,21.11.2022,0,5,2022,11,21,11/21/22
11/21/24,000196769,Material_41,21.11.2024,0,9,2024,11,21,11/18/24
12/21/22,000196769,Material_41,21.12.2022,0,20,2022,12,21,12/19/22
12/21/23,000196769,Material_41,21.12.2023,12,48,2023,12,21,12/18/23
1/22/23,000196769,Material_41,22.01.2023,0,10,2023,1,22,1/16/23
2/22/22,000196769,Material_41,22.02.2022,20,192,2022,2,22,2/21/22
2/22/23,000196769,Material_41,22.02.2023,2,2,2023,2,22,2/20/23
2/22/24,000196769,Material_41,22.02.2024,6,0,2024,2,22,2/19/24
3/22/23,000196769,Material_41,22.03.2023,0,29,2023,3,22,3/20/23
4/22/22,000196769,Material_41,22.04.2022,1,22,2022,4,22,4/18/22
4/22/23,000196769,Material_41,22.04.2023,11,0,2023,4,22,4/17/23
6/22/22,000196769,Material_41,22.06.2022,1,1,2022,6,22,6/20/22
6/22/23,000196769,Material_41,22.06.2023,0,90,2023,6,22,6/19/23
6/22/24,000196769,Material_41,22.06.2024,0,43,2024,6,22,6/17/24
7/22/22,000196769,Material_41,22.07.2022,6,0,2022,7,22,7/18/22
7/22/23,000196769,Material_41,22.07.2023,0,34,2023,7,22,7/17/23
7/22/24,000196769,Material_41,22.07.2024,52,0,2024,7,22,7/22/24
8/22/23,000196769,Material_41,22.08.2023,2,0,2023,8,22,8/21/23
8/22/24,000196769,Material_41,22.08.2024,0,225,2024,8,22,8/19/24
9/22/22,000196769,Material_41,22.09.2022,2,2,2022,9,22,9/19/22
9/22/23,000196769,Material_41,22.09.2023,29,120,2023,9,22,9/18/23
10/22/22,000196769,Material_41,22.10.2022,30,34,2022,10,22,10/17/22
10/22/24,000196769,Material_41,22.10.2024,58,0,2024,10,22,10/21/24
11/22/22,000196769,Material_41,22.11.2022,30,0,2022,11,22,11/21/22
11/22/23,000196769,Material_41,22.11.2023,15,5,2023,11,22,11/20/23
12/22/22,000196769,Material_41,22.12.2022,0,30,2022,12,22,12/19/22
1/23/23,000196769,Material_41,23.01.2023,2,2,2023,1,23,1/23/23
1/23/24,000196769,Material_41,23.01.2024,2,2,2024,1,23,1/22/24
2/23/23,000196769,Material_41,23.02.2023,60,24,2023,2,23,2/20/23
3/23/22,000196769,Material_41,23.03.2022,0,24,2022,3,23,3/21/22
3/23/23,000196769,Material_41,23.03.2023,32,14,2023,3,23,3/20/23
4/23/22,000196769,Material_41,23.04.2022,1,100,2022,4,23,4/18/22
4/23/24,000196769,Material_41,23.04.2024,10,0,2024,4,23,4/22/24
5/23/22,000196769,Material_41,23.05.2022,12,25,2022,5,23,5/23/22
5/23/23,000196769,Material_41,23.05.2023,2,0,2023,5,23,5/22/23
5/23/24,000196769,Material_41,23.05.2024,93,0,2024,5,23,5/20/24
6/23/22,000196769,Material_41,23.06.2022,0,32,2022,6,23,6/20/22
6/23/23,000196769,Material_41,23.06.2023,0,159,2023,6,23,6/19/23
7/23/24,000196769,Material_41,23.07.2024,1,4,2024,7,23,7/22/24
8/23/22,000196769,Material_41,23.08.2022,60,2,2022,8,23,8/22/22
8/23/24,000196769,Material_41,23.08.2024,32,5,2024,8,23,8/19/24
9/23/22,000196769,Material_41,23.09.2022,1,6,2022,9,23,9/19/22
9/23/23,000196769,Material_41,23.09.2023,0,1,2023,9,23,9/18/23
10/23/23,000196769,Material_41,23.10.2023,6,0,2023,10,23,10/23/23
11/23/22,000196769,Material_41,23.11.2022,29,4,2022,11,23,11/21/22
11/23/23,000196769,Material_41,23.11.2023,22,0,2023,11,23,11/20/23
11/23/24,000196769,Material_41,23.11.2024,0,435,2024,11,23,11/18/24
1/24/22,000196769,Material_41,24.01.2022,4,4,2022,1,24,1/24/22
1/24/23,000196769,Material_41,24.01.2023,1,1,2023,1,24,1/23/23
1/24/24,000196769,Material_41,24.01.2024,2,11,2024,1,24,1/22/24
2/24/22,000196769,Material_41,24.02.2022,2,56,2022,2,24,2/21/22
2/24/23,000196769,Material_41,24.02.2023,1,38,2023,2,24,2/20/23
3/24/22,000196769,Material_41,24.03.2022,12,0,2022,3,24,3/21/22
3/24/23,000196769,Material_41,24.03.2023,24,0,2023,3,24,3/20/23
4/24/23,000196769,Material_41,24.04.2023,1,11,2023,4,24,4/24/23
4/24/24,000196769,Material_41,24.04.2024,6,0,2024,4,24,4/22/24
5/24/23,000196769,Material_41,24.05.2023,24,9,2023,5,24,5/22/23
